"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Marshall Islands","MHL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","45931280","46992252","47500634","63614160","73361848","73406056","73671297","75461688","79705581","81407557","75550102","80412894","84297825","97370735","101135112","94806793","118074749","129130978","139189050","136834516","140496545","140619900","150661400","159710500","169097800","182986300","164133300","153553800","152518700","150483000","154176500","164861000","170855000","168186800","167500000","170500000","170800000","177100000","163700000","169700000","179100000","178200000","175900000","182600000","180300000","183700000","188300000","195000000","205700000","227200000","220900000","223600000","221100000","212400000","218285536.079407",
"Middle income","MIC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1606738395446.15","1624792543610.58","1678276099640.52","1760991036341.82","1904384437974.13","2022003449925.6","2123056546520.55","2191769461122.3","2327327652242.39","2519468070510.24","2724036316738.36","2893556615607.21","3075416773791.6","3291597543956.81","3490030853110.46","3640289783086.11","3870300095608.65","4048952636774.22","4201735099522.57","4398571324079.97","4608569292702.76","4696318244361.47","4833379864952.99","4911548925627.41","5147201362678.29","5381520199926.01","5581482400003.26","5841398348027.73","6082161468033.88","6271779216865.34","6476277284196.28","6663628324208.92","6953995560892.17","7310693970292.2","7692301437037.26","8046644027811.96","8551168252110.46","9034990346471.95","9334759248791.69","9679391725392.37","10223779041583.1","10595683491852.5","11103187645189.7","11762789637889.3","12670345178342","13606586625542.5","14731792617940.8","16042964511622.5","16998583868255.4","17683600444770.1","19131875841968.3","20371606466598.1","21524254014564.6","22744430942007.3","23932904089429.3","25083049368763.7","26285350719495.9","27695786464629.3","29091124446355.7","30296955972479.5","29976533418754.6","32221704996904.7","33498581572684","35131866253295.3","36662034510703.6",
"North Macedonia","MKD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7293742777.22762","6843662857.59735","6394362794.22171","5916750488.0266","5812724181.91604","5747928135.67601","5816047055.53344","5899797047.66049","6099135593.62124","6363778789.48482","6653275727.54115","6449202687.04079","6545532200.7983","6691013307.97393","7003757263.7722","7334620965.18469","7711402289.66945","8210598903.42197","8659882989.55735","8628827362.55974","8918648175.61246","9127334379.6944","9085697011.49163","9351477059.69398","9690853712.45803","10064519962.5655","10351178142.8536","10463154366.0785","10764555646.4726","11185494933.6944","10661068595.4055","11141955229.994","11449348867.2054","11686641441.3319","12008754399.4556",
"Mali","MLI","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","2208088439.742","2289973416.58886","2295263241.88844","2436122511.02004","2498706401.45716","2644731214.11963","2606247312.30442","2566402323.10123","2864747854.22646","3255025017.29147","3461675071.71367","3411014276.34869","3765612310.12523","3602717951.50195","3657075914.7577","3387241016.94377","3448918400.22639","3439019619.64963","4136680975.42745","4248066111.14992","4242154320.14677","4555637690.67536","4745944357.87492","4627182078.64968","5170654043.6776","5004228141.47018","5162970674.09355","5358127560.6473","5407477115.57776","5789017096.62996","6068570141.23525","6528062102.82397","6900223245.01658","6896025496.15043","7956374889.51756","8203524419.27522","8951607256.16561","9091252209.45814","9773522017.15061","10423877692.9613","10827805889.2536","11535657885.4433","12070163729.5749","12905626894.0741","13424321494.3964","13347723847.812","13665683441.8726","14704621766.1275","15583181170.4105","16518961030.4362","17406945659.5901","18254289663.7678","19167003985.7703","18942927332.0975","19530336378.5945","20215515808.5184","21169114244.2516","22228532291.1523",
"Malta","MLT","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","948271466.787826","971541988.009857","1028263786.46984","1070897025.899","1178376577.41072","1408867988.84236","1648616316.35349","1849486527.71049","2055910644.78241","2271591567.05527","2431732212.51514","2512265397.68083","2569656902.47976","2553920577.57094","2577987982.8092","2644636181.93054","2747385322.59148","2860316993.32487","3100990823.95044","3354624137.5059","3565676657.17829","3788762970.09097","3966491271.18739","4144219794.18678","4378413968.5622","4656114549.97684","4831991625.555","5086008503.09611","5346697004.34948","5599059817.16021","6701025855.64465","6650321027.24492","6832614316.2181","7085028943.37208","7113876329.33253","7318803721.13622","7489779958.69415","7867015005.86932","8213960297.78602","8099347414.33544","8601291930.04735","8686613621.59962","9042989789.6957","9611949002.02343","10345449265.8102","11340795032.9304","11803240820.1733","13334371305.7667","14292992131.5295","14876818842.7753","14377204308.2371","16289342191.4774","16984786096.0933","18139125340.4493","19221900877.3265",
"Myanmar","MMR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2819978877.23355","2833276800.0935","2949069211.3481","3342749157.91689","3145726892.78789","3482088443.98083","3313145218.39439","3116832787.04718","3492702255.79267","3607672972.16754","3787310936.31627","3943725455.64312","4039788351.92398","4000678162.32036","4214409419.87952","4389421587.10075","4656315811.771","4933473074.38092","5255027822.25503","5528356400.98051","5967227079.11638","6346489388.2095","6702138810.88653","6996435937.60731","7341551093.93539","7550858733.14669","7471019822.19073","7171758277.44955","6357588759.57883","6592520573.15596","6778227478.72962","6734127184.6481","7384707336.70028","7830700106.7998","8416276599.95319","9001043827.20066","9580955459.25851","10122431105.6912","10716234490.6459","11889140284.792","13523413252.0595","15057508855.1318","16868251605.3361","19203491833.0403","21808380518.714","24767548771.8286","28006178558.385","31364521323.4726","34581048770.2412","38229352561.0607","41912536386.4647","44256068472.7859","47501220126.7123","51503673421.485","55711475876.2459","59607290407.6191","63101751663.2419","66973743448.908","71172235145.7539","75854734833.6027","68991135073.5064","60700903302.881","63151698289.3327","63756973610.2966","63137226234.8764",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","155600975567.086","161433571566.912","165661958017.54","184249657561.108","202993930662.584","227810246440.716","244110958641.787","262603560720.589","295244569208.716","327839999550.134","356400459382.843","376206739617.281","420922640895.057","443901030651.878","476667842358.074","491530592525.083","566074438827.293","575600780722.359","564948159729.301","561948286598.719","543298121449.23","535476694264.568","594070764980.382","622302181850.974","623311379668.744","650483951047.046","638831694645.126","645386962798.182","657165932430.842","675884424029.534","742662584651.014","751671050248.365","788990636410.999","801133140151.62","819640182059.356","843900427257.396","894199082304.037","925146869639.615","975286951755.237","1016388130398.27","1074822371787.36","1105305807652.85","1140574457981.61","1172527420203.27","1262824886666.51","1325345133718.54","1396919191426.38","1478184931845.1","1529378668716.16","1572672008560.9","1648638460192.38","1642447600140.88","1700853437790.27","1719861149998","1761074615026.59","1780659355969.17","1879787602857.35","1942566931935.69","1992181421287.19","2016467655735.45","1958778991324.67","2046301016737.55","2131819679697.21","2192328549883.04","2235426966545.57",
"Montenegro","MNE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2736010099.90435","2870074754.75588","2600287781.64139","2680896704.41373","2710382244.12711","2761986207.28668","2830556912.75965","2955838797.30471","3079410727.33931","3343205923.09283","3570883265.45237","3828799329.0696","3606916694.21482","3705541738.49878","3825173338.5745","3720983620.19194","3853040581.41813","3921767211.59682","4054730077.57718","4174315433.82382","4371195571.75916","4593160022.61922","4779777587.71771","4048142110.54292","4576160079.60802","4869340027.24234","5177944070.4817","5335369922.04231",
"Mongolia","MNG","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","2484401291.11981","2691653428.46928","2848685511.08964","3017709971.3509","3190107887.21565","3489180326.59186","3609858808.62016","3794249397.05414","3952780563.85351","3826905840.8639","3494212069.76499","3170771527.90814","3070296387.65315","3135828262.42822","3335782058.86711","3410339918.29364","3543231097.14284","3661572769.35615","3773996564.97664","3817248910.66296","3929961221.71521","4115965440.05725","4404273778.31917","4872245746.85238","5225662152.64429","5672782077.14901","6254129712.42599","6810770268.31901","6724368909.15607","7152385862.09146","8389088993.66654","9422609644.69237","10520241544.9149","11349786311.9875","11619892590.6941","11793003947.8926","12457761002.7432","13422599720.3616","14174566537.4555","13528524951.0287","13749955731.6936","14441951078.838","15513848972.8704","16268442809.3106",
"Northern Mariana Islands","MNP","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1607115151.51515","1612630303.0303","1562993939.39394","1364448484.84848","1270690909.09091","1185757575.75758","1054496969.69697","869187878.787879","881321212.121212","816242424.242424","822860606.060606","844921212.121212","880218181.818182","910000000","1175830303.0303","1448278787.87879","1165903030.30303","1032436363.63636","732412121.212121","768812121.212121","896763636.363636","","",
"Mozambique","MOZ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","2851825334.41874","2994416685.38902","2787801950.80273","2350116987.73375","2197359386.36591","2219332908.17081","2168288339.46096","2487026734.53926","2690962806.90192","2865875511.88992","2894534061.64812","3037102925.87601","2806992350.59937","3114089525.00613","3314642610.85013","3385008953.52437","3747066497.85064","4189780379.08586","4624228447.72781","5170672900.3853","5210292403.59676","5879902615.65954","6448401314.435","6913827631.93056","7481086789.73586","7953294766.92377","8741520167.29262","9410189984.44687","10057425620.5829","10653727556.9369","11365367724.1329","12176179697.5618","13149604768.3812","14013719723.4859","15093136077.3533","16208985769.615","16970320249.5828","17418032489.647","18025039081.8692","18442825951.8799","18217911539.7402","18651030677.5113","19465045724.7404","20523332839.0076","20903378790.7655",
"Mauritania","MRT","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","1064724230.39658","1072460605.86406","1051185480.10812","1342268056.75288","1558887711.9751","1562488149.69355","1618224178.49227","1783225478.39074","1805489620.71033","2021894363.5747","2059155580.58902","2044063867.32702","1950348507.45072","2187561810.70808","2075244196.08469","2252596742.6403","2210279602.54422","2199124015.64185","2304462932.07122","2382151221.93084","2464342309.67992","2406678569.51672","2496576245.58159","2416015114.18345","2488368980.60404","2630543916.95119","2680534356.65565","2726650215.47946","2856918258.6289","2806313536.00187","2856492870.90239","2910027138.95715","3080951581.9418","2986651905.80981","3279935161.47394","3470788902.11083","3330406023.24105","3422918201.52654","3548648090.59071","3409611141.00167","3382351510.30114","3429078153.90208","3666653932.36533","3840187785.10236","4169149304.40539","4933487730.19964","4836326500.47834","4820314428.25798","4825032355.07832","4951459275.31606","5158072939.98105","5388639480.83596","5612311839.16241","5852228252.66622","6166863896.68677","6244622452.80308","6636194355.58626","6952885074.44597","7171275534.84383","7145411800.0896","7198481873.57489","7687691068.95683","8187943518.06282","8613716581.00209",
